GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000105221	19	40736224	40791443	32	5	54916	0.77487	0.21921	AKT2
ENSG00000160392	19	40825443	40854434	26	5	55117	0.76431	0.22234	C19orf47
ENSG00000105223	19	40854363	40886346	13	4	54440	1.2756	0.10104	PLD3
ENSG00000160396	19	40885178	40896094	1	1	55267	1.368	0.08565	HIPK4
ENSG00000167565	19	40946751	40950612	3	1	54051	0.33205	0.36993	SERTAD3
ENSG00000090013	19	40953696	40971747	11	1	54105	0.45236	0.32551	BLVRB
ENSG00000160460	19	40972148	41082370	39	4	54770	0.40054	0.34438	SPTBN4
ENSG00000160410	19	41082757	41097305	10	2	54226	0.96578	0.16708	SHKBP1
ENSG00000090006	19	41098789	41135725	22	1	54524	0.62173	0.26706	LTBP4
ENSG00000105245	19	41172596	41196877	30	5	54952	-0.42303	0.66386	NUMBL
ENSG00000123815	19	41197434	41224112	4	2	54127	0.7812	0.21734	ADCK4
ENSG00000086544	19	41223008	41246765	8	2	54631	-0.7365	0.76929	ITPKC
ENSG00000188493	19	41246761	41257458	8	3	55041	-1.0028	0.84202	C19orf54
ENSG00000077312	19	41256542	41271294	11	3	55183	-0.52533	0.70032	SNRPA
ENSG00000261857	19	41277553	41283395	8	1	55227	0.073872	0.47056	MIA
ENSG00000268975	19	41277553	41292590	23	3	55148	-0.23704	0.59369	MIA-RAB4B
ENSG00000167578	19	41284121	41302847	30	5	55129	-0.069234	0.5276	RAB4B
ENSG00000171570	19	41284147	41314103	34	5	55120	-0.10353	0.54123	RAB4B-EGLN2
ENSG00000269858	19	41304901	41314338	4	2	55047	-0.027173	0.51084	EGLN2
ENSG00000268797	19	41307202	41404187	29	4	54973	-0.94824	0.8285	CTC-490E21.12
ENSG00000198077	19	41381344	41388657	4	2	55140	-0.051368	0.52048	CYP2A7
ENSG00000197408	19	41497204	41524303	43	5	55108	-0.2759	0.60869	CYP2B6
ENSG00000197838	19	41594377	41602100	2	1	55156	0.3109	0.37794	CYP2A13
ENSG00000197446	19	41620337	41634271	12	2	54717	0.096718	0.46148	CYP2F1
ENSG00000167600	19	41698954	41713444	1	1	55232	0.91727	0.1795	CYP2S1
ENSG00000167601	19	41725108	41767671	3	1	54796	0.64242	0.2603	AXL
ENSG00000105323	19	41768401	41813503	39	3	54928	-0.037952	0.51514	HNRNPUL1
ENSG00000105329	19	41807492	41859816	35	3	55029	0.31624	0.37591	TGFB1
ENSG00000142039	19	41816094	41830788	20	2	55170	0.50701	0.30607	CCDC97
ENSG00000255730	19	41856758	41930906	46	1	54986	0.13374	0.4468	CTC-435M10.3
ENSG00000142046	19	41856816	41889988	8	1	54374	-0.23395	0.59249	TMEM91
ENSG00000248098	19	41884215	41930910	45	1	54979	0.14833	0.44104	BCKDHA
ENSG00000077348	19	41892279	41903384	13	1	55036	0.17205	0.4317	EXOSC5
ENSG00000177191	19	41931264	41934635	3	1	55086	0.30633	0.37968	B3GNT8
ENSG00000105341	19	41937223	41946622	9	1	55124	0.16431	0.43474	ATP5SL
ENSG00000007129	19	42055886	42093197	4	1	53999	-0.75919	0.77613	CEACAM21
ENSG00000105352	19	42125344	42133442	3	1	55253	-2.0765	0.98108	CEACAM4
ENSG00000007306	19	42177235	42210895	5	1	54249	-0.10731	0.54273	CEACAM7
ENSG00000076928	19	42387228	42434302	15	2	55148	1.6918	0.045338	ARHGEF1
ENSG00000105404	19	42460833	42463542	1	1	54865	2.2058	0.0137	RABAC1
ENSG00000105409	19	42470734	42501649	4	1	54684	1.0538	0.14599	ATP1A3
ENSG00000105737	19	42502473	42573650	14	1	54671	0.96773	0.16659	GRIK5
ENSG00000105732	19	42572629	42585701	2	1	54941	1.0221	0.15336	ZNF574
ENSG00000028277	19	42590263	42700737	42	1	55232	0.3067	0.37953	POU2F2
ENSG00000079432	19	42772689	42799949	10	1	55257	-0.24826	0.59803	CIC
ENSG00000079462	19	42801185	42807698	3	1	55220	-0.073137	0.52915	PAFAH1B3
ENSG00000188368	19	42806250	42814973	4	1	55232	-0.15918	0.56324	PRR19
ENSG00000167619	19	42817477	42829214	4	1	55187	-0.12571	0.55002	TMEM145
ENSG00000079435	19	42905659	42931578	2	1	53492	-0.76862	0.77894	LIPE
ENSG00000189377	19	42932440	42947200	14	2	55202	-0.41108	0.65949	CXCL17
ENSG00000079385	19	43011456	43065386	26	2	55215	-1.0714	0.858	CEACAM1
ENSG00000124469	19	43084393	43099207	3	1	55230	-0.58097	0.71937	CEACAM8
ENSG00000183668	19	43715943	43773682	16	2	54610	-0.5956	0.72428	PSG9
ENSG00000131126	19	43905648	43922763	12	1	54161	1.4467	0.073986	TEX101
ENSG00000176531	19	43979106	44009087	27	5	54776	1.4161	0.078379	PHLDB3
ENSG00000105755	19	44010871	44031396	29	4	54679	0.79808	0.21241	ETHE1
ENSG00000176472	19	44029649	44040282	13	4	54838	0.54671	0.29229	ZNF575
ENSG00000073050	19	44047192	44084625	56	8	55042	0.94085	0.17339	XRCC1
ENSG00000268361	19	44058844	44097188	41	6	54930	0.88352	0.18848	L34079.2
ENSG00000234465	19	44080952	44088116	13	4	54779	1.3753	0.084524	PINLYP
ENSG00000167378	19	44088521	44100287	6	2	54761	-0.4965	0.69023	IRGQ
ENSG00000124444	19	44100544	44105309	3	2	54758	0.45382	0.32498	ZNF576
ENSG00000226763	19	44100769	44118649	16	3	55052	-0.049603	0.51978	SRRM5
ENSG00000131116	19	44111371	44124026	5	1	55149	0.2184	0.41356	ZNF428
ENSG00000105767	19	44126520	44143991	3	2	54762	-1.2293	0.89052	CADM4
ENSG00000011422	19	44150247	44174699	18	5	54873	0.11391	0.45465	PLAUR
ENSG00000105771	19	44235301	44259142	9	2	54908	0.088054	0.46492	SMG9
ENSG00000104783	19	44270685	44285409	3	1	54853	-0.33365	0.63068	KCNN4
ENSG00000159871	19	44300081	44331358	42	7	54942	-0.36132	0.64107	LYPD5
ENSG00000167637	19	44331444	44353307	62	5	55085	-0.65828	0.74482	ZNF283
ENSG00000176222	19	44376515	44405537	32	3	55200	0.39055	0.34806	ZNF404
ENSG00000124459	19	44416781	44439430	39	4	55010	0.42615	0.335	ZNF45
ENSG00000159905	19	44455375	44471861	16	3	54840	0.69906	0.24226	ZNF221
ENSG00000204920	19	44472014	44502477	65	5	55005	1.3149	0.094267	ZNF155
ENSG00000159882	19	44507100	44518078	13	2	55111	-0.52041	0.69861	ZNF230
ENSG00000159885	19	44529494	44537265	10	2	54618	-0.26562	0.60474	ZNF222
ENSG00000267022	19	44529506	44591471	68	4	54357	-1.0454	0.85209	ZNF223
ENSG00000178386	19	44555520	44572144	12	2	54067	-0.76938	0.77917	ZNF223
ENSG00000186026	19	44576297	44593766	19	2	54702	-1.0656	0.85669	ZNF284
ENSG00000267680	19	44598492	44612479	30	2	54588	0.36446	0.35776	ZNF224
ENSG00000256294	19	44616334	44637027	18	2	54362	-0.24798	0.59792	ZNF225
ENSG00000263002	19	44645710	44663156	14	2	55040	-0.55901	0.71192	ZNF234
ENSG00000167380	19	44669226	44682534	19	2	55231	-0.21521	0.5852	ZNF226
ENSG00000131115	19	44711700	44741421	24	2	55120	1.1648	0.12206	ZNF227
ENSG00000159917	19	44732882	44809199	51	5	54997	-0.42589	0.66491	ZNF235
ENSG00000159915	19	44754318	44779470	23	3	55010	-0.76291	0.77724	ZNF233
ENSG00000062370	19	44830708	44871377	47	4	55087	-0.49641	0.6902	ZNF112
ENSG00000267173	19	44833848	44905774	84	10	54787	0.28225	0.38888	CTC-512J12.6
ENSG00000267508	19	44886459	44905774	31	2	54366	1.1747	0.12005	ZNF285
ENSG00000167383	19	44921685	44952766	54	5	54657	0.39706	0.34566	ZNF229
ENSG00000167384	19	44979854	45004576	25	3	55021	0.028302	0.48871	ZNF180
ENSG00000216588	19	45116940	45140081	6	1	55129	-0.88511	0.81195	IGSF23
ENSG00000073008	19	45147098	45166850	3	1	55008	-1.4023	0.91959	PVR
ENSG00000187244	19	45312328	45324673	2	1	55267	-0.2383	0.59418	BCAM
ENSG00000130202	19	45349432	45392485	41	4	55109	1.1779	0.11943	PVRL2
ENSG00000130204	19	45393826	45406946	11	3	55175	1.4481	0.073801	TOMM40
ENSG00000130208	19	45417504	45422606	2	1	54939	0.76805	0.22123	APOC1
ENSG00000267467	19	45445495	45452820	6	2	54651	-0.23044	0.59113	APOC4
ENSG00000224916	19	45445495	45452822	6	2	54651	-0.23044	0.59113	APOC4-APOC2
ENSG00000234906	19	45449243	45452822	6	2	54651	-0.23044	0.59113	APOC2
ENSG00000267114	19	45453301	45457264	3	1	55180	0.5545	0.28962	CTB-129P6.11
ENSG00000104853	19	45457842	45496599	53	5	55080	0.4516	0.32578	CLPTM1
ENSG00000104856	19	45504688	45541452	7	3	54696	1.4034	0.080248	RELB
ENSG00000104859	19	45542298	45574214	5	1	55079	2.1621	0.015306	CLASRP
ENSG00000142252	19	45582453	45594782	33	1	54373	0.82129	0.20574	GEMIN7
ENSG00000007047	19	45582546	45808541	215	23	54619	-0.19215	0.57619	MARK4
ENSG00000104866	19	45594654	45651335	46	6	54737	-0.7465	0.77232	PPP1R37
ENSG00000179846	19	45653008	45663408	3	2	54397	-0.64782	0.74145	NKPD1
ENSG00000007255	19	45666186	45681495	2	1	54958	-1.3834	0.91673	TRAPPC6A
ENSG00000267545	19	45683080	45705702	13	1	54281	0.38041	0.35182	AC005779.2
ENSG00000266958	19	45690646	45720191	14	2	54395	0.31384	0.37682	AC006126.3
ENSG00000130201	19	45715879	45737469	46	1	54899	-1.16	0.87697	EXOC3L2
ENSG00000104879	19	45809672	45826235	4	2	55039	-0.34233	0.63395	CKM
ENSG00000104892	19	45836692	45854778	5	2	53946	0.026032	0.48962	KLC3
ENSG00000104881	19	45882892	45909607	7	2	54247	0.85984	0.19494	PPP1R13L
ENSG00000117877	19	45909467	45914024	9	2	55016	1.665	0.04796	CD3EAP
ENSG00000012061	19	45910591	45982086	44	8	54669	0.41071	0.34064	ERCC1
ENSG00000125740	19	45971253	45978437	3	1	55205	-1.5352	0.93763	FOSB
ENSG00000125744	19	45988547	46000319	4	1	54110	0.55515	0.2894	RTN2
ENSG00000213889	19	45992035	46005768	5	1	54140	0.55362	0.28992	PPM1N
ENSG00000125741	19	46030685	46105470	12	1	54599	-1.4257	0.92302	OPA3
ENSG00000125746	19	46110252	46148887	23	5	54456	-1.2261	0.88992	EML2
ENSG00000010310	19	46171502	46186982	13	4	54725	1.3609	0.086774	GIPR
ENSG00000125743	19	46190712	46195827	3	1	54830	0.27214	0.39276	SNRPD2
ENSG00000011478	19	46195741	46207247	8	3	54159	0.8607	0.1947	QPCTL
ENSG00000237452	19	46236509	46267792	19	3	54815	0.49023	0.31198	AC074212.3
ENSG00000177045	19	46268043	46272484	2	1	54562	0.59183	0.27698	SIX5
ENSG00000104936	19	46272975	46285810	3	1	54741	1.1274	0.12979	DMPK
ENSG00000268434	19	46282695	46289231	3	1	55050	2.1133	0.017287	AC011530.4
ENSG00000185800	19	46286205	46296060	5	3	54778	1.8645	0.031126	DMWD
ENSG00000104941	19	46298968	46318577	32	5	54986	1.1346	0.12826	RSPH6A
ENSG00000125755	19	46318668	46366548	143	8	55140	0.77767	0.21838	SYMPK
ENSG00000170608	19	46367247	46377055	11	4	54530	0.95104	0.17079	FOXA3
ENSG00000170604	19	46386866	46389376	1	1	55267	-1.2896	0.9014	IRF2BP1
ENSG00000176182	19	46393278	46405862	26	5	54358	0.084243	0.46643	MYPOP
ENSG00000104967	19	46436992	46476804	11	3	54114	-0.0090619	0.50362	NOVA2
ENSG00000008438	19	46522411	46526323	1	1	55267	-0.22626	0.5895	PGLYRP1
ENSG00000204869	19	46543006	46580376	54	8	54734	1.899	0.028783	IGFL4
ENSG00000204866	19	46646363	46664556	21	4	54945	2.0446	0.020447	IGFL2
ENSG00000124440	19	46800303	46846690	38	6	54163	-0.39733	0.65444	HIF3A
ENSG00000011485	19	46850251	46896238	20	1	54438	-0.32784	0.62849	PPP5C
ENSG00000182013	19	46969748	46974820	12	1	54978	0.62563	0.26578	PNMAL1
ENSG00000230510	19	46984053	47104457	54	13	54324	0.24184	0.40445	PPP5D1
ENSG00000204851	19	46990163	46999755	11	3	54294	0.81791	0.2067	PNMAL2
ENSG00000268423	19	47050313	47104118	9	2	54870	1.0279	0.15199	AC011551.3
ENSG00000160013	19	47123725	47128375	2	1	53851	0.56639	0.28556	PTGIR
ENSG00000197380	19	47150869	47164395	2	1	54651	1.326	0.092415	DACT3
ENSG00000105287	19	47177532	47220384	18	4	54925	0.97351	0.16515	PRKD2
ENSG00000090372	19	47222764	47250251	5	1	54447	0.083807	0.46661	STRN4
ENSG00000181027	19	47249303	47280245	20	2	54706	0.74594	0.22785	FKRP
ENSG00000105281	19	47278140	47291851	1	1	53763	-1.686	0.9541	SLC1A5
ENSG00000160007	19	47421933	47508334	24	4	55124	-3.2857	0.99949	ARHGAP35
ENSG00000130749	19	47567444	47617009	20	1	55104	-0.71573	0.76292	ZC3H4
ENSG00000142230	19	47616531	47713886	36	6	54821	1.1093	0.13364	SAE1
ENSG00000105321	19	47759237	47775210	15	2	55125	0.66399	0.25335	CCDC9
ENSG00000197405	19	47793280	47825323	15	1	54621	1.2436	0.10683	C5AR1
ENSG00000134815	19	47852538	47885961	5	1	54384	0.45286	0.32532	DHX34
ENSG00000118160	19	47931274	47975425	34	4	54824	2.9046	0.0018386	SLC8A2
ENSG00000118162	19	47978401	47987525	3	1	55166	0.35888	0.35984	KPTN
ENSG00000105402	19	47990894	48018497	13	2	55203	-0.12276	0.54885	NAPA
ENSG00000118156	19	48023942	48059113	7	2	55132	-0.77729	0.78151	ZNF541
ENSG00000063169	19	48111453	48206533	96	8	54816	0.80818	0.20949	GLTSCR1
ENSG00000024422	19	48216600	48246391	2	1	54470	-1.1553	0.87601	EHD2
ENSG00000178980	19	48281829	48287943	2	1	55120	-0.42397	0.6642	SEPW1
ENSG00000178928	19	48304500	48322308	2	1	54925	-0.042834	0.51708	TPRX1
ENSG00000105392	19	48322703	48346587	62	4	55113	0.44082	0.32967	CRX
ENSG00000259009	19	48337701	48364769	86	4	55137	0.45956	0.32292	TPRX2P
ENSG00000105398	19	48373723	48389654	11	1	53960	-1.7984	0.96394	SULT2A1
ENSG00000188334	19	48471303	48495427	24	3	54983	0.64807	0.25847	BSPH1
ENSG00000169393	19	48497908	48528410	69	2	55155	-0.76358	0.77744	ELSPBP1
ENSG00000105507	19	48533210	48547310	55	2	55095	0.01499	0.49402	CABP5
ENSG00000105499	19	48551100	48614074	30	6	54908	0.83153	0.20284	PLA2G4C
ENSG00000105486	19	48618702	48673860	129	9	55053	0.4136	0.33959	LIG1
ENSG00000185453	19	48673949	48700877	27	5	54840	0.36936	0.35593	C19orf68
ENSG00000178150	19	48675575	48790865	167	17	54919	0.42702	0.33468	ZNF114
ENSG00000105483	19	48684027	48759203	71	6	55027	0.8466	0.19861	CARD8
ENSG00000105479	19	48799714	48825151	33	1	55215	1.5342	0.062486	CCDC114
ENSG00000161558	19	48835613	48867494	18	1	54784	0.66123	0.25423	TMEM143
ENSG00000105467	19	48867652	48879633	2	1	55203	-1.6767	0.9532	SYNGR4
ENSG00000105438	19	48885827	48894810	2	1	54669	-0.90323	0.8168	KDELR1
ENSG00000105464	19	48898132	48948188	11	2	55107	0.3488	0.36362	GRIN2D
ENSG00000105447	19	48949030	48960279	21	3	54899	1.3122	0.09473	GRWD1
ENSG00000182324	19	48958766	48969367	9	2	54687	0.048791	0.48054	KCNJ14
ENSG00000268465	19	48969094	48975688	12	2	55188	0.54177	0.29399	CTC-273B12.7
ENSG00000105443	19	48972289	48985571	21	1	55172	0.4049	0.34278	CYTH2
ENSG00000142235	19	48988528	49016446	2	1	54937	-0.25031	0.59883	LMTK3
ENSG00000088002	19	49055332	49102682	43	5	54991	-1.2198	0.88872	SULT2B1
ENSG00000063176	19	49122548	49133974	1	1	53575	0.63934	0.2613	SPHK2
ENSG00000063180	19	49141199	49149569	1	1	54036	1.0102	0.1562	CA11
ENSG00000176909	19	49215999	49222978	3	1	54834	0.50554	0.30659	MAMSTR
ENSG00000105538	19	49223844	49243978	6	1	54950	-0.078474	0.53127	RASIP1
ENSG00000182264	19	49244109	49250166	18	1	54918	-0.52472	0.70011	IZUMO1
ENSG00000087076	19	49316274	49339935	5	1	55085	1.4574	0.072499	HSD17B14
ENSG00000105559	19	49340354	49371889	3	1	54221	-1.4872	0.93152	PLEKHA4
ENSG00000087074	19	49375649	49379314	3	1	54656	-2.6463	0.99593	PPP1R15A
ENSG00000104804	19	49384222	49401990	12	1	54793	-1.3471	0.91102	TULP2
ENSG00000104805	19	49403307	49426629	1	1	54235	-1.3544	0.9122	NUCB1
ENSG00000104812	19	49471382	49496567	2	1	54280	-0.96874	0.83366	GYS1
ENSG00000183207	19	49496705	49519252	17	1	55204	0.24886	0.40173	RUVBL2
ENSG00000104848	19	49570675	49576198	3	1	55183	0.76187	0.22307	KCNA7
ENSG00000177380	19	49622646	49654283	29	2	54853	0.27098	0.3932	PPFIA3
ENSG00000130528	19	49654455	49658681	2	1	53563	0.14621	0.44188	HRC
ENSG00000130529	19	49660998	49715093	33	2	55016	0.31035	0.37815	TRPM4
ENSG00000161609	19	49891475	49921251	23	1	55115	-0.50974	0.69488	CCDC155
ENSG00000104872	19	49949555	49956754	5	1	54186	1.3978	0.081081	PIH1D1
ENSG00000161618	19	49956426	49974305	3	1	53752	1.0665	0.1431	ALDH16A1
ENSG00000269469	19	49966009	49989488	23	2	54666	1.0827	0.13946	CTD-3148I10.9
ENSG00000090554	19	49977464	49989488	21	2	54679	1.1079	0.13394	FLT3LG
ENSG00000142541	19	49990811	49995565	7	2	54690	1.15	0.12507	RPL13A
ENSG00000142534	19	49999622	50002946	7	2	55117	0.85484	0.19632	RPS11
ENSG00000268000	19	50003781	50004614	1	1	55216	0.68143	0.2478	hsa-mir-150
ENSG00000104870	19	50010073	50029590	15	1	54929	1.146	0.12589	FCGRT
ENSG00000142552	19	50030875	50050219	19	2	53918	-0.28868	0.61359	RCN3
ENSG00000142546	19	50058968	50093519	40	3	54779	0.098002	0.46097	NOSIP
ENSG00000126460	19	50083903	50094272	13	2	54470	-0.05879	0.52344	PRRG2
ENSG00000126464	19	50094900	50129696	5	1	53636	0.72717	0.23356	PRR12
ENSG00000126458	19	50138549	50143458	1	1	55018	-0.15122	0.5601	RRAS
ENSG00000126461	19	50145382	50161899	7	2	54626	2.215	0.01338	SCAF1
ENSG00000126456	19	50162826	50169132	7	2	54801	2.4013	0.0081694	IRF3
ENSG00000126453	19	50168823	50177173	6	2	54639	2.5671	0.0051273	BCL2L12
ENSG00000126457	19	50179043	50192286	5	2	53938	1.3191	0.093572	PRMT1
ENSG00000196961	19	50270225	50310370	12	1	54408	0.78969	0.21485	AP2A1
ENSG00000104973	19	50321539	50342073	7	2	54265	-0.45864	0.67675	MED25
ENSG00000104960	19	50353992	50364001	6	2	54458	1.2004	0.11499	PTOV1
ENSG00000039650	19	50364461	50371166	4	2	54552	0.85988	0.19493	PNKP
ENSG00000204673	19	50372295	50381716	6	2	54070	0.87532	0.1907	AKT1S1
ENSG00000104946	19	50380682	50392005	7	2	54175	0.72901	0.233	TBC1D17
ENSG00000104951	19	50392911	50432796	12	4	54775	-0.49347	0.68916	IL4I1
ENSG00000213024	19	50410082	50433020	8	3	54792	-2.2797	0.98869	NUP62
ENSG00000269179	19	50412758	50461648	24	7	54725	0.11214	0.45536	CTC-326K19.6
ENSG00000169136	19	50431959	50437192	3	1	54821	-0.085078	0.5339	ATF5
ENSG00000161640	19	50452242	50464429	11	2	54592	0.7731	0.21973	SIGLEC11
ENSG00000105053	19	50479724	50529203	62	5	55008	-1.0858	0.86122	VRK3
ENSG00000142528	19	50528971	50556671	5	1	55030	-1.1668	0.87836	ZNF473
ENSG00000161652	19	50655805	50666452	2	1	53102	-0.063231	0.52521	IZUMO2
ENSG00000105357	19	50691443	50813802	107	17	54988	1.8018	0.035785	MYH14
ENSG00000131408	19	50832910	50886239	34	3	55185	0.29216	0.38508	NR1H2
ENSG00000131400	19	50861734	50869087	5	1	55144	0.76114	0.22329	NAPSA
ENSG00000062822	19	50887461	50921273	29	1	55142	0.4156	0.33885	POLD1
ENSG00000142539	19	50919056	50931666	5	1	54277	0.1286	0.44884	CTD-2545M3.6
ENSG00000269404	19	50922195	50934570	5	1	54305	-0.013831	0.50552	SPIB
ENSG00000086967	19	50936160	50969578	13	4	54570	0.2116	0.41621	MYBPC2
ENSG00000142530	19	50970042	50980010	5	2	54162	0.16361	0.43502	FAM71E1
ENSG00000161671	19	50979657	50986608	5	1	54260	0.092025	0.46334	EMC10
ENSG00000161677	19	51009255	51014610	3	1	54890	-0.061664	0.52458	JOSD2
ENSG00000204653	19	51014857	51017947	3	2	54787	0.94616	0.17203	ASPDH
ENSG00000131409	19	51020149	51071302	15	4	54612	0.10963	0.45635	LRRC4B
ENSG00000213023	19	51124564	51171651	30	3	54437	0.75569	0.22492	SYT3
ENSG00000235034	19	51152702	51162567	2	1	54949	-0.42124	0.66321	C19orf81
ENSG00000161681	19	51165084	51222707	11	2	54874	-1.456	0.92731	SHANK1
ENSG00000105472	19	51226586	51228974	1	1	53035	-1.9018	0.9714	CLEC11A
ENSG00000142513	19	51293672	51298481	11	2	55253	-0.92535	0.82261	ACPT
ENSG00000167747	19	51300961	51308186	21	3	55126	-0.59676	0.72467	C19orf48
ENSG00000167748	19	51322404	51327043	4	1	55189	-0.47219	0.68161	KLK1
ENSG00000174562	19	51328545	51340469	9	2	54881	0.64408	0.25976	KLK15
ENSG00000142515	19	51358171	51364020	17	3	54888	-0.1311	0.55215	KLK3
ENSG00000167751	19	51364824	51383823	31	3	55011	0.81284	0.20815	KLK2
ENSG00000167749	19	51409608	51413994	3	1	53704	-0.84859	0.80195	KLK4
ENSG00000167754	19	51446559	51456349	4	1	54177	-0.85628	0.80408	KLK5
ENSG00000167755	19	51461887	51472929	4	2	55089	0.24397	0.40363	KLK6
ENSG00000129451	19	51515995	51523431	5	1	55081	0.93803	0.17411	KLK10
ENSG00000167757	19	51525472	51531295	1	1	55267	0.85058	0.1975	KLK11
ENSG00000167759	19	51559463	51568371	2	1	55267	0.47458	0.31754	KLK13
ENSG00000129437	19	51580752	51587502	1	1	55267	-1.0156	0.8451	KLK14
ENSG00000142544	19	51600863	51611627	4	2	54880	-0.7588	0.77601	CTU1
ENSG00000129450	19	51628165	51639908	5	2	55197	0.55227	0.29038	SIGLEC9
ENSG00000105383	19	51728320	51747115	2	1	55238	-0.97656	0.83561	CD33
ENSG00000179213	19	51749603	51772584	10	3	53990	0.35914	0.35974	SIGLECL1
ENSG00000186806	19	51834790	51845378	7	2	55221	0.68417	0.24693	VSIG10L
ENSG00000105379	19	51848423	51869672	8	2	54688	0.97843	0.16393	ETFB
ENSG00000269403	19	51853627	51871353	3	1	54910	0.55947	0.28792	CTD-2616J11.11
ENSG00000142512	19	51913275	51921057	1	1	55267	-0.7909	0.7855	SIGLEC10
ENSG00000105366	19	51954101	51961710	4	2	54802	0.96223	0.16797	SIGLEC8
ENSG00000213822	19	51979838	51994206	26	1	55199	-1.1779	0.88059	CEACAM18
ENSG00000254521	19	51994611	52005043	12	3	55081	0.34889	0.36358	SIGLEC12
ENSG00000105492	19	52022779	52035110	52	5	55150	-0.15628	0.56209	SIGLEC6
ENSG00000105497	19	52074551	52092991	76	5	55065	1.3624	0.086533	ZNF175
ENSG00000105501	19	52114781	52150151	12	2	54192	1.5974	0.05509	SIGLEC5
ENSG00000268500	19	52115344	52150142	12	2	54192	1.5974	0.05509	SIGLEC5
ENSG00000171051	19	52248425	52307363	59	9	54922	-0.40738	0.65813	FPR1
ENSG00000171049	19	52255279	52273779	29	3	55054	0.019258	0.49232	FPR2
ENSG00000187474	19	52298416	52329442	54	5	54226	1.1889	0.11724	FPR3
ENSG00000161551	19	52359055	52394203	98	3	54688	0.14046	0.44415	ZNF577
ENSG00000198093	19	52392477	52408293	10	2	54459	0.38254	0.35103	ZNF649
ENSG00000176024	19	52430400	52452012	14	2	55044	-0.31126	0.6222	ZNF613
ENSG00000256683	19	52467596	52490109	36	3	54376	0.2544	0.39959	ZNF350
ENSG00000197619	19	52494585	52511483	46	3	55152	0.32061	0.37425	ZNF615
ENSG00000142556	19	52516018	52533493	18	3	54861	0.44681	0.32751	ZNF614
ENSG00000256087	19	52534632	52598991	135	6	55040	-0.13113	0.55216	ZNF432
ENSG00000197608	19	52567719	52599018	79	5	54997	-0.28413	0.61185	ZNF841
ENSG00000204611	19	52616344	52643175	17	1	55075	-0.2	0.57926	ZNF616
ENSG00000196267	19	52657117	52674896	17	4	54900	-0.40267	0.65641	ZNF836
ENSG00000105568	19	52693292	52730687	59	4	54938	0.27089	0.39324	PPP2R1A
ENSG00000198464	19	52800430	52829175	1	1	54783	-0.54029	0.7055	ZNF480
ENSG00000167554	19	52839498	52871031	27	5	54905	0.15907	0.43681	ZNF610
ENSG00000221923	19	52873170	52889048	3	1	54949	-0.0046489	0.50185	ZNF880
ENSG00000167555	19	52901102	52921665	3	1	54796	0.80603	0.21011	ZNF528
ENSG00000198633	19	52932440	52955568	1	1	55267	0.076778	0.4694	ZNF534
ENSG00000258405	19	52956829	53015407	54	1	55155	-0.75313	0.77431	ZNF578
ENSG00000198482	19	53030905	53067717	36	2	54875	0.61251	0.2701	ZNF808
ENSG00000167562	19	53059075	53090427	4	1	55247	0.13654	0.4457	ZNF701
ENSG00000167766	19	53097313	53193749	83	10	54779	-0.32381	0.62696	ZNF83
ENSG00000213020	19	53206066	53238326	14	1	55105	0.22075	0.41264	ZNF611
ENSG00000189190	19	53267448	53290044	10	2	54330	-1.4742	0.92979	ZNF600
ENSG00000198538	19	53300662	53360853	8	1	55136	1.4338	0.075811	ZNF28
ENSG00000182986	19	53367043	53400946	13	1	54724	-0.23231	0.59185	ZNF320
ENSG00000170949	19	53569859	53606689	66	8	54553	-0.71492	0.76267	ZNF160
ENSG00000170954	19	53611132	53636330	29	3	55020	0.60892	0.27129	ZNF415
ENSG00000197937	19	53627325	53662328	8	3	54848	0.18416	0.42694	ZNF347
ENSG00000197497	19	53662466	53696639	28	2	55031	0.77396	0.21948	ZNF665
ENSG00000197928	19	53731577	53758151	59	2	54845	-0.44501	0.67184	ZNF677
ENSG00000196131	19	53761545	53765090	9	1	55070	-2.3464	0.99052	VN1R2
ENSG00000163098	19	53792856	53794875	1	1	54391	1.3902	0.08223	BIRC8
ENSG00000213799	19	53837002	53858122	10	1	54857	-0.32938	0.62906	ZNF845
ENSG00000203326	19	53868946	53895470	25	4	54837	0.40443	0.34295	ZNF525
ENSG00000196417	19	53893046	53930574	15	1	54200	0.29255	0.38493	ZNF765
ENSG00000198346	19	53970989	54006950	30	4	54889	0.32724	0.37174	ZNF813
ENSG00000130844	19	54024235	54083523	84	5	55079	-1.4312	0.92382	ZNF331
ENSG00000204595	19	54135310	54140263	1	1	55267	-1.6027	0.9455	DPRX
ENSG00000142405	19	54296857	54327648	6	2	55039	1.2511	0.10545	NLRP12
ENSG00000126583	19	54382444	54410906	11	1	55059	-0.18308	0.57263	PRKCG
ENSG00000105605	19	54412589	54447195	4	1	55185	-0.4581	0.67656	CACNG7
ENSG00000142408	19	54466294	54493469	14	1	55223	1.0831	0.13937	CACNG8
ENSG00000130433	19	54495542	54515923	5	1	55120	1.0533	0.1461	CACNG6
ENSG00000189068	19	54544079	54567207	15	3	55119	1.2968	0.097356	VSTM1
ENSG00000248385	19	54573149	54584634	9	1	54963	-0.65864	0.74494	TARM1
ENSG00000170906	19	54606036	54612564	1	1	55251	-0.42532	0.6647	NDUFA3
