ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	eqtlMapSNPs	eqtlMapminP	eqtlMapminQ	eqtlMapts	eqtlDirection	ciMap	ciMapts	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000242100	RPL9P32	19	30447276	30447895	-1	pseudogene	NA	RPL9P32	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	9.562255e-06	rs35484580	9
ENSG00000267006	CTC-448F2.4	19	30519648	30520823	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	9.562255e-06	rs35484580	9
ENSG00000267692	TAF9P3	19	30528192	30528318	1	pseudogene	NA	TAF9P3	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	9.562255e-06	rs35484580	9
ENSG00000266910	CTC-448F2.6	19	30528330	30529063	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	9.562255e-06	rs35484580	9
ENSG00000267760	CTC-565M22.1	19	31156181	31159554	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	9.562255e-06	rs35484580	9
ENSG00000261316	CTC-400I9.1	19	31398106	31400062	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	9.562255e-06	rs35484580	9
ENSG00000267378	CTC-400I9.3	19	31437488	31448098	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	9.562255e-06	rs35484580	9
ENSG00000268953	AC020952.1	19	31640362	31640757	1	protein_coding	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	9.562255e-06	rs35484580	9
ENSG00000267777	CTC-439O9.3	19	31658422	31698569	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	9.562255e-06	rs35484580	9
ENSG00000267407	CTD-2050I18.1	19	32032945	32045703	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	9.562255e-06	rs35484580	9
ENSG00000261400	AC011525.2	19	32078946	32086626	-1	lincRNA	101927277	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	9.562255e-06	rs35484580	9
ENSG00000267012	CTC-360P9.1	19	32377610	32399190	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	9.562255e-06	rs35484580	9
ENSG00000267684	CTC-360P9.2	19	32456548	32457875	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	9.562255e-06	rs35484580	9
ENSG00000267204	AC011518.1	19	32592994	32596822	-1	lincRNA	101927411	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	9.562255e-06	rs35484580	9
ENSG00000267133	AC011518.2	19	32594489	32597443	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	9.562255e-06	rs35484580	9
