ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	eqtlMapSNPs	eqtlMapminP	eqtlMapminQ	eqtlMapts	eqtlDirection	ciMap	ciMapts	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000159063	ALG8	11	77811982	77850706	-1	protein_coding	79053	ALG8	1.00988304374679e-05	0.457249015	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	3.216e-05	rs687037	12
ENSG00000252494	RNU6-126P	11	77844466	77844568	-1	snRNA	NA	RNU6-126P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	3.216e-05	rs687037	12
ENSG00000246174	KCTD21-AS1	11	77850817	77886369	1	antisense	100289388	KCTD21-AS1	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	3.216e-05	rs687037	12
ENSG00000188997	KCTD21	11	77882295	77899868	-1	protein_coding	283219	KCTD21	0.29110859643231	0.625516181	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	3.216e-05	rs687037	12
ENSG00000118369	USP35	11	77899858	77925757	1	protein_coding	57558	USP35	0.0434784639735485	0.881176186	0	0	1	0.000118739	0.0459613507985621	EyeGEx	NA	Yes	IMR90:Mesenchymal_Stem_Cell	3.216e-05	rs687037	12
ENSG00000254649	RP11-452H21.2	11	78099107	78103451	1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	3.216e-05	rs687037	12
ENSG00000255084	RP11-843A23.1	11	78244222	78269611	1	antisense	101928896	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	3.216e-05	rs687037	12
ENSG00000203343	AC009107.1	16	58315593	58316079	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	4.961e-06	rs10438549	13
ENSG00000244003	RN7SL143P	16	58804428	58804722	1	misc_RNA	NA	RN7SL143P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	4.961e-06	rs10438549	13
ENSG00000260451	GEMIN8P2	16	58810444	58811467	1	pseudogene	NA	GEMIN8P2	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	4.961e-06	rs10438549	13
ENSG00000242423	RP11-451N19.1	16	58859795	58860272	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	4.961e-06	rs10438549	13
ENSG00000261638	RP11-700H13.1	16	58881711	58914117	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:Right_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	4.961e-06	rs10438549	13
ENSG00000244043	RPS27P27	16	59122741	59122995	1	pseudogene	NA	RPS27P27	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	4.961e-06	rs10438549	13
ENSG00000261144	RP11-102D18.1	16	59200855	59201056	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	4.961e-06	rs10438549	13
ENSG00000238601	AC040163.1	16	59448677	59448749	1	miRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	4.961e-06	rs10438549	13
ENSG00000200062	RNU4-58P	16	59574030	59574170	1	snRNA	NA	RNU4-58P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	4.961e-06	rs10438549	13
ENSG00000270222	RP11-105C20.3	16	59689506	59690240	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell:Mesendoderm:hESC	4.961e-06	rs10438549	13
ENSG00000260240	RP11-105C20.2	16	59743897	59788752	-1	protein_coding	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	4.961e-06	rs10438549	13
ENSG00000260013	APOOP5	16	59788365	59788930	-1	pseudogene	644649	APOOP5	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	4.961e-06	rs10438549	13
ENSG00000261807	RP11-430C1.1	16	59889257	60087875	1	lincRNA	101927580	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm:hESC	4.961e-06	rs10438549	13
ENSG00000261278	RP11-430C1.2	16	60058482	60059045	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	4.961e-06	rs10438549	13
ENSG00000261590	RP11-457D20.1	16	60391118	60391378	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:Right_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	4.961e-06	rs10438549	13
ENSG00000261436	RP11-354I13.2	16	60393746	60476149	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:Right_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	4.961e-06	rs10438549	13
ENSG00000265167	AC009081.1	16	60463552	60463637	-1	miRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:Right_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	4.961e-06	rs10438549	13
ENSG00000259844	GNPATP	16	60688139	60690553	-1	pseudogene	NA	GNPATP	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	4.961e-06	rs10438549	13
ENSG00000265127	AC009080.1	16	60803883	60803987	1	miRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	4.961e-06	rs10438549	13
ENSG00000261178	RP11-90K18.1	16	60959637	60962445	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	4.961e-06	rs10438549	13
ENSG00000224631	RP11-51O6.1	16	61089303	61089868	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	4.961e-06	rs10438549	13
ENSG00000150394	CDH8	16	61681146	62070939	-1	protein_coding	1006	CDH8	0.997463771271808	1.66171112	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	4.961e-06	rs10438549	13
ENSG00000260600	RP11-109D24.1	16	61725660	61727654	-1	sense_intronic	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:hESC	4.961e-06	rs10438549	13
ENSG00000201289	RN7SKP76	16	61777058	61777380	-1	misc_RNA	NA	RN7SKP76	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	4.961e-06	rs10438549	13
ENSG00000260115	CTC-420A11.2	16	61952225	61974601	1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	4.961e-06	rs10438549	13
ENSG00000207441	RNU6-21P	16	62221444	62221550	-1	snRNA	100302738	RNU6-21P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	4.961e-06	rs10438549	13
ENSG00000237901	AC009161.1	16	62391275	62391650	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:hESC	4.961e-06	rs10438549	13
ENSG00000238507	snoU13	16	62438155	62438258	1	snoRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Mesenchymal_Stem_Cell	4.961e-06	rs10438549	13
ENSG00000231589	AC009110.1	16	62630276	62632353	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell	4.961e-06	rs10438549	13
ENSG00000260332	RP11-50O21.1	16	62842126	62842610	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	4.961e-06	rs10438549	13
ENSG00000223123	AC010546.1	16	62859865	62859952	-1	miRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	4.961e-06	rs10438549	13
ENSG00000261502	RP11-96H17.1	16	63090690	63163558	-1	processed_transcript	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	4.961e-06	rs10438549	13
ENSG00000269986	RP11-96H17.3	16	63100430	63100894	-1	sense_intronic	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm	4.961e-06	rs10438549	13
ENSG00000261199	UBE2FP2	16	63214514	63214975	-1	pseudogene	NA	UBE2FP2	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell	4.961e-06	rs10438549	13
ENSG00000241808	RPS15AP34	16	63384667	63385053	-1	pseudogene	NA	RPS15AP34	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	0.0002031	rs10438549	13
