GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000158901	20	44179792	44207965	15	3	27606	-0.4845	0.68598	WFDC8
ENSG00000180205	20	44236578	44259907	40	3	28108	-0.17442	0.56923	WFDC9
ENSG00000180305	20	44258165	44259835	6	1	28145	-0.35398	0.63832	WFDC10A
ENSG00000180083	20	44277202	44298909	31	2	27933	-1.1087	0.86622	WFDC11
ENSG00000182931	20	44313292	44333658	36	3	27920	-1.0995	0.86422	WFDC10B
ENSG00000168634	20	44330655	44337456	6	2	27908	0.438	0.33069	WFDC13
ENSG00000149651	20	44350990	44354469	12	1	28081	-1.1983	0.88459	SPINT4
ENSG00000124116	20	44376583	44420571	89	7	28043	-1.2325	0.89112	WFDC3
ENSG00000101457	20	44420576	44440066	29	4	28146	-1.0195	0.84602	DNTTIP1
ENSG00000101470	20	44451853	44462384	11	3	27653	-1.335	0.90905	TNNC2
ENSG00000124104	20	44462449	44471914	7	2	27410	-2.323	0.98991	SNX21
ENSG00000101473	20	44470360	44486045	10	3	27575	-0.87729	0.80983	ACOT8
ENSG00000132801	20	44486256	44507761	37	4	28089	-0.29524	0.61609	ZSWIM3
ENSG00000168612	20	44509866	44513905	1	1	28131	-2.1214	0.98305	ZSWIM1
ENSG00000149634	20	44515128	44516274	2	1	28132	0.65987	0.25467	SPATA25
ENSG00000124257	20	44517264	44519926	3	2	28087	-0.019052	0.5076	NEURL2
ENSG00000064601	20	44518783	44527459	8	2	28125	-0.25144	0.59926	CTSA
ENSG00000100979	20	44527399	44540794	6	2	27758	-0.52502	0.70021	PLTP
ENSG00000100982	20	44563267	44576662	10	3	27951	-0.00050405	0.5002	PCIF1
ENSG00000198026	20	44577292	44600833	37	7	27991	0.86244	0.19422	ZNF335
ENSG00000100985	20	44637547	44645200	9	2	28026	-1.5235	0.93619	MMP9
ENSG00000124140	20	44650356	44688784	6	2	27824	-0.46814	0.68016	SLC12A5
ENSG00000124160	20	44689624	44718591	12	1	27975	0.52956	0.29821	NCOA5
ENSG00000101017	20	44746911	44758502	3	1	28071	-1.1231	0.86931	CD40
ENSG00000149654	20	44802372	44937137	30	6	27953	-0.19304	0.57654	CDH22
ENSG00000080189	20	44978167	44993043	1	1	28188	-1.773	0.96189	SLC35C2
ENSG00000062598	20	44994688	45061704	27	4	28119	2.0414	0.020604	ELMO2
ENSG00000198185	20	45129701	45142198	10	1	28103	-1.2424	0.89296	ZNF334
ENSG00000149635	20	45169585	45179213	8	2	27876	-0.029253	0.51167	OCSTAMP
ENSG00000158296	20	45186463	45304714	43	10	28028	-0.52409	0.69989	SLC13A3
ENSG00000172315	20	45313004	45318418	1	1	27660	-0.32705	0.62818	TP53RK
ENSG00000197496	20	45338126	45364965	16	2	28066	-0.85993	0.80509	SLC2A10
ENSG00000064655	20	45523263	45817492	180	32	27912	-0.16077	0.56386	EYA2
ENSG00000101040	20	45837859	45985567	52	9	27920	-0.53876	0.70497	ZMYND8
ENSG00000124151	20	46130601	46285621	143	6	28125	1.1169	0.13202	NCOA3
ENSG00000196562	20	46285092	46415360	68	19	27850	-0.9162	0.82022	SULF2
ENSG00000124126	20	47240790	47444420	339	17	28073	-0.61321	0.73013	PREX1
ENSG00000124198	20	47538427	47653230	143	8	28027	0.39181	0.3476	ARFGEF2
ENSG00000124207	20	47662849	47713489	55	5	28142	0.49572	0.31005	CSE1L
ENSG00000124214	20	47729878	47804904	74	6	28074	-0.22254	0.58805	STAU1
ENSG00000124228	20	47835884	47860614	32	3	27965	-0.31377	0.62315	DDX27
ENSG00000124201	20	47854483	47894963	23	3	28003	-0.61453	0.73057	ZNFX1
ENSG00000158445	20	47980414	48099184	84	11	28025	-1.8543	0.96815	KCNB1
ENSG00000124212	20	48120411	48184683	14	3	28031	-1.3255	0.9075	PTGIS
ENSG00000158470	20	48249482	48330415	99	8	28153	-0.45546	0.67561	B4GALT5
ENSG00000197818	20	48429250	48508779	113	11	28068	-1.0786	0.85962	SLC9A8
ENSG00000158480	20	48519928	48532080	25	5	28047	-0.94591	0.8279	SPATA2
ENSG00000124226	20	48552948	48570429	20	5	28069	-0.94335	0.82725	RNF114
ENSG00000124216	20	48599536	48605423	14	1	28107	1.5223	0.063967	SNAI1
ENSG00000244687	20	48697661	48732496	13	1	27736	0.67664	0.24932	UBE2V1
ENSG00000124208	20	48697661	48770174	16	2	27805	1.0062	0.15717	TMEM189-UBE2V1
ENSG00000240849	20	48697663	48770335	16	2	27805	1.0062	0.15717	TMEM189
ENSG00000196396	20	49126891	49201299	52	6	27862	1.1656	0.12188	PTPN1
ENSG00000042062	20	49202645	49308065	13	3	27889	0.68499	0.24667	FAM65C
ENSG00000124171	20	49348081	49373332	7	1	28106	-0.63067	0.73587	PARD6B
ENSG00000124243	20	49411431	49493714	51	10	27874	1.4209	0.077668	BCAS4
ENSG00000101126	20	49505585	49547958	17	1	28145	-0.084729	0.53376	ADNP
ENSG00000000419	20	49551404	49575092	6	1	28119	-0.15751	0.56258	DPM1
ENSG00000026559	20	49620193	49639666	16	3	27922	-2.5342	0.99436	KCNG1
ENSG00000101096	20	50003494	50179370	98	19	28040	-0.61759	0.73158	NFATC2
ENSG00000054793	20	50213053	50385173	178	10	27971	0.88335	0.18852	ATP9A
ENSG00000101115	20	50400581	50419059	18	3	27808	-0.0043766	0.50175	SALL4
ENSG00000020256	20	50668202	50820847	181	12	28025	-0.50713	0.69397	ZFP64
ENSG00000182463	20	51588946	52111869	256	40	27955	-0.1914	0.5759	TSHZ2
ENSG00000171940	20	52183604	52226446	14	3	28001	-1.0411	0.85108	ZNF217
ENSG00000064787	20	52553316	52687304	215	24	27986	0.49182	0.31142	BCAS1
ENSG00000019186	20	52769988	52790512	23	3	28022	-0.43356	0.6677	CYP24A1
ENSG00000101132	20	52824386	52844591	8	1	28010	0.30132	0.38159	PFDN4
ENSG00000101134	20	53092136	53267710	19	3	28069	0.32305	0.37333	DOK5
ENSG00000124089	20	54823788	54824871	2	1	28186	0.82917	0.2035	MC3R
ENSG00000087586	20	54944445	54967393	7	2	28116	1.0694	0.14244	AURKA
ENSG00000101138	20	54967427	54979518	7	2	27991	0.56179	0.28713	CSTF1
ENSG00000087589	20	54987168	55034396	15	3	27976	0.21885	0.41338	CASS4
ENSG00000022277	20	55043647	55093943	4	1	28084	0.50908	0.30535	RTFDC1
ENSG00000101144	20	55743804	55841685	71	3	28061	0.53556	0.29613	BMP7
ENSG00000101146	20	55926066	55954267	9	1	27898	1.3737	0.084775	RAE1
ENSG00000124092	20	56071035	56100708	4	1	27853	-2.0082	0.97769	CTCFL
ENSG00000124225	20	56223448	56286592	9	2	27965	2.6698	0.0037947	PMEPA1
ENSG00000124227	20	56793551	56803709	5	2	27883	-1.8114	0.96496	ANKRD60
ENSG00000124224	20	56806188	56884495	43	2	27938	-1.5645	0.94115	PPP4R1L
ENSG00000124209	20	56884752	56942563	28	2	28040	-0.8698	0.8078	RAB22A
ENSG00000124164	20	56964178	57026157	22	3	28139	-0.87317	0.80872	VAPB
ENSG00000198768	20	57034157	57090187	10	4	27935	-1.2632	0.89674	APCDD1L
ENSG00000124222	20	57226328	57254582	6	2	28173	-0.94918	0.82874	STX16
ENSG00000254995	20	57226490	57290466	8	3	28045	-1.2646	0.897	STX16-NPEPL1
ENSG00000215440	20	57264187	57294294	1	1	27978	-0.093396	0.53721	NPEPL1
ENSG00000087460	20	57414773	57486247	9	2	27884	0.030967	0.48765	GNAS
ENSG00000101158	20	57556263	57570188	14	1	28025	-0.7812	0.78266	NELFCD
ENSG00000101160	20	57570240	57582302	4	1	27814	0.1107	0.45593	CTSZ
ENSG00000101162	20	57594309	57601709	3	1	28069	1.1523	0.12461	TUBB1
ENSG00000124172	20	57600522	57607437	4	1	27983	-0.012199	0.50487	ATP5E
ENSG00000101166	20	57608200	57617964	6	1	28052	0.51658	0.30272	SLMO2
ENSG00000124203	20	57766075	57834168	36	5	27938	1.9426	0.026035	ZNF831
ENSG00000124205	20	57875482	57901047	2	1	28073	-1.9563	0.97478	EDN3
ENSG00000087495	20	58152564	58422766	109	20	27890	0.39595	0.34607	PHACTR3
ENSG00000196074	20	58438618	58508710	2	1	27795	1.0324	0.15095	SYCP2
ENSG00000124215	20	58533471	58609066	41	8	27904	-2.0211	0.97837	CDH26
ENSG00000176659	20	58630980	58648008	4	1	28103	1.3285	0.092009	C20orf197
ENSG00000179242	20	59827482	60515673	422	55	28019	-0.5764	0.71783	CDH4
ENSG00000179253	20	60292562	60294804	1	1	27668	-0.30664	0.62044	RP11-429E11.3
ENSG00000130699	20	60528525	60640866	133	6	28106	1.9706	0.024388	TAF4
ENSG00000149657	20	60697517	60710434	6	1	28090	1.8896	0.029404	LSM14B
ENSG00000101182	20	60711791	60718496	12	1	28106	1.8277	0.033797	PSMA7
ENSG00000184402	20	60718822	60757540	13	1	28127	1.4939	0.067601	SS18L1
ENSG00000101181	20	60758085	60778624	33	6	28043	0.2891	0.38625	MTG2
ENSG00000130703	20	60813580	60871268	19	1	28138	0.12378	0.45074	OSBPL2
ENSG00000130702	20	60883011	60942368	33	3	28121	0.59994	0.27427	LAMA5
ENSG00000171858	20	60962172	60963576	1	1	28064	1.0355	0.15022	RPS21
ENSG00000149679	20	60963688	60982341	23	1	28145	1.1739	0.12021	CABLES2
ENSG00000174407	20	61147660	61167971	24	3	27770	-0.46048	0.67741	C20orf166
ENSG00000101187	20	61273797	61317137	7	2	28091	2.2285	0.012922	SLCO4A1
ENSG00000101188	20	61340189	61394123	5	2	27796	-0.77795	0.7817	NTSR1
ENSG00000092758	20	61447596	61472511	11	2	28116	-1.4456	0.92585	COL9A3
ENSG00000101190	20	61472467	61493115	22	2	28141	-1.8539	0.96812	TCFL5
ENSG00000101191	20	61509090	61569304	56	4	28128	1.175	0.12	DIDO1
ENSG00000101193	20	61569471	61576996	5	1	28145	0.24742	0.40229	GID8
ENSG00000149658	20	61826781	61847586	21	2	28036	-0.93036	0.82391	YTHDF1
ENSG00000101197	20	61867235	61871859	1	1	28043	-1.3652	0.9139	BIRC7
ENSG00000101198	20	61872136	61904046	16	2	27998	-0.86101	0.80538	NKAIN4
ENSG00000075043	20	62037542	62103993	7	1	28126	0.32267	0.37347	KCNQ2
ENSG00000125534	20	62152077	62153559	1	1	27824	0.56836	0.2849	PPDPF
ENSG00000101216	20	62218955	62258394	50	5	28170	0.83901	0.20073	GMEB2
ENSG00000258366	20	62289163	62328416	18	2	28149	-1.0938	0.86298	RTEL1
ENSG00000026036	20	62290653	62330037	16	2	28161	-1.0079	0.84325	RTEL1-TNFRSF6B
ENSG00000197114	20	62338817	62367494	21	1	28166	-0.38137	0.64854	ZGPAT
ENSG00000273154	20	62340216	62370456	21	1	28166	-0.38137	0.64854	RP4-583P15.15
ENSG00000130584	20	62375019	62462597	107	6	28073	0.60484	0.27264	ZBTB46
ENSG00000101150	20	62496596	62522898	4	1	28038	0.62698	0.26534	TPD52L2
ENSG00000101152	20	62526518	62567384	42	4	28023	0.039293	0.48433	DNAJC5
ENSG00000196700	20	62588055	62680113	4	1	28129	0.21543	0.41471	ZNF512B
ENSG00000101161	20	62612488	62664453	3	1	28171	0.21821	0.41363	PRPF6
ENSG00000125510	20	62711526	62731996	2	1	28134	0.062425	0.47511	OPRL1
ENSG00000196132	20	62783144	62873604	6	1	28162	0.56949	0.28451	MYT1
ENSG00000203880	20	62887094	62926855	13	1	28142	0.19913	0.42108	PCMTD2
ENSG00000188992	21	15481134	15583166	79	11	28043	-0.28098	0.61064	LIPI
ENSG00000185272	21	15588451	15600693	2	1	27822	0.31657	0.37579	RBM11
ENSG00000155304	21	15743436	15755805	17	4	28003	-0.55259	0.70973	HSPA13
ENSG00000155307	21	15857549	15955723	27	7	28090	-0.42633	0.66507	SAMSN1
ENSG00000243440	21	15964251	16031142	56	3	27943	1.1628	0.12246	AF165138.7
ENSG00000180530	21	16333556	16437321	116	10	27864	0.13504	0.44629	NRIP1
ENSG00000155313	21	17102344	17252377	68	4	28090	-2.5034	0.99385	USP25
ENSG00000232560	21	18811208	18821503	8	1	28004	1.5876	0.056189	C21orf37
ENSG00000154639	21	18884700	18965897	104	11	27923	0.57103	0.28399	CXADR
ENSG00000154640	21	18965971	18985265	21	1	27838	-0.54207	0.70611	BTG3
ENSG00000154642	21	19161284	19191703	49	3	28038	0.4848	0.31391	C21orf91
ENSG00000154645	21	19273580	19639690	75	21	27929	0.74765	0.22733	CHODL
ENSG00000154646	21	19641433	19858197	75	14	27972	-0.089018	0.53547	TMPRSS15
ENSG00000154654	21	22370633	22915650	508	29	27992	1.6098	0.053722	NCAM2
ENSG00000154719	21	26957968	26979829	82	7	28068	1.3961	0.081339	MRPL39
ENSG00000154721	21	27011584	27089874	46	5	27882	1.5639	0.058917	JAM2
ENSG00000154723	21	27088815	27107984	7	2	27855	0.95584	0.16958	ATP5J
ENSG00000154727	21	27106881	27144771	21	2	27978	0.62788	0.26504	GABPA
ENSG00000142192	21	27252861	27543446	274	36	28140	-2.7082	0.99662	APP
ENSG00000166265	21	27838528	27945603	47	11	27912	1.2369	0.10806	CYYR1
ENSG00000154734	21	28208066	28217728	7	2	28157	-0.16594	0.5659	ADAMTS1
ENSG00000154736	21	28290231	28338832	18	4	28045	-0.13458	0.55353	ADAMTS5
ENSG00000156239	21	30244513	30257693	30	4	28162	0.88097	0.18917	N6AMT1
ENSG00000198862	21	30300466	30365270	64	10	28036	1.0314	0.15117	LTN1
ENSG00000156253	21	30376705	30391699	16	4	28118	1.3057	0.095829	RWDD2B
ENSG00000156256	21	30396950	30426809	19	5	28097	1.0212	0.15357	USP16
ENSG00000156261	21	30428126	30446118	17	5	27963	1.8348	0.033265	CCT8
ENSG00000156265	21	30449792	30548210	190	16	28069	1.8583	0.031565	MAP3K7CL
ENSG00000156273	21	30566392	31003071	273	18	28029	2.0154	0.02193	BACH1
ENSG00000171189	21	30909254	31312351	266	31	27970	0.92096	0.17854	GRIK1
ENSG00000183653	21	30968360	31003067	10	2	27604	0.73485	0.23122	GRIK1-AS2
ENSG00000156282	21	31538241	31538971	1	1	28062	2.1711	0.014962	CLDN17
ENSG00000188694	21	31653629	31655276	1	1	28026	-2.0192	0.97827	KRTAP24-1
ENSG00000232263	21	31661463	31661832	2	1	28020	1.0809	0.13987	KRTAP25-1
ENSG00000197683	21	31691452	31692607	1	1	28155	-1.3643	0.91376	KRTAP26-1
ENSG00000206107	21	31709331	31710012	1	1	28152	0.031564	0.48741	KRTAP27-1
ENSG00000186971	21	31802572	31803216	3	1	27809	-0.42183	0.66343	KRTAP13-4
ENSG00000186970	21	31812597	31813070	1	1	27919	-0.66604	0.74731	KRTAP15-1
ENSG00000184351	21	31852018	31852663	1	1	28074	-1.4944	0.93247	KRTAP19-1
ENSG00000186965	21	31859362	31859755	1	1	28020	-0.18444	0.57317	KRTAP19-2
ENSG00000231068	21	32090843	32091095	1	1	28134	-1.3926	0.91813	KRTAP21-3
ENSG00000183640	21	32185016	32185570	2	1	28027	1.1213	0.13107	KRTAP8-1
ENSG00000206102	21	32410478	32410795	1	1	28171	-0.53144	0.70244	KRTAP19-8
ENSG00000156299	21	32490734	32932290	193	30	27964	0.31082	0.37797	TIAM1
ENSG00000142168	21	33031935	33041244	3	1	27896	-0.46	0.67724	SOD1
ENSG00000156304	21	33043346	33104388	34	3	28066	-0.07836	0.53123	SCAF4
ENSG00000142149	21	33245628	33416946	125	22	27921	-0.78868	0.78485	HUNK
ENSG00000170262	21	33664124	33687095	4	1	27707	0.044351	0.48231	MRAP
ENSG00000142207	21	33683329	33765335	67	7	28039	1.283	0.099745	URB1
ENSG00000256073	21	33765439	33766254	1	1	28127	1.3391	0.090274	C21orf119
ENSG00000166979	21	33784314	33887707	36	5	27790	0.33446	0.36901	EVA1C
ENSG00000242220	21	33948862	33959683	15	2	28017	-0.47335	0.68202	TCP10L
ENSG00000265590	21	33951132	33984591	20	3	27986	-0.39665	0.65419	AP000275.65
ENSG00000159079	21	33964389	33985176	8	1	28095	-0.013161	0.50525	C21orf59
ENSG00000159082	21	34001069	34100359	58	6	28081	0.33651	0.36824	SYNJ1
ENSG00000159086	21	34106210	34144169	20	3	28133	0.39361	0.34693	PAXBP1
ENSG00000205930	21	34144411	34266043	94	7	27987	0.59419	0.27619	C21orf49
ENSG00000205929	21	34162985	34186053	34	1	27979	0.46859	0.31968	C21orf62
ENSG00000205927	21	34398153	34401504	2	1	27744	-1.1717	0.87934	OLIG2
ENSG00000229086	21	34537776	34542541	2	1	27719	-0.35814	0.63988	C21orf54
ENSG00000159110	21	34602206	34637980	14	2	27804	0.089753	0.46424	IFNAR2
ENSG00000249624	21	34619079	34655517	10	2	27906	-0.092626	0.5369	AP000295.9
ENSG00000243646	21	34638663	34669539	34	1	28008	0.1725	0.43152	IL10RB
ENSG00000142166	21	34696734	34732168	6	1	28086	1.132	0.12882	IFNAR1
ENSG00000159128	21	34775202	34851655	79	2	28054	-0.24592	0.59713	IFNGR2
ENSG00000142188	21	34804792	34852318	58	1	28058	-0.25227	0.59959	TMEM50B
ENSG00000159131	21	34876238	34915797	16	2	28076	-1.3375	0.90947	GART
ENSG00000159140	21	34914924	34949812	7	1	27682	-0.022091	0.50881	SON
ENSG00000159147	21	34931848	34961014	4	1	27671	0.043367	0.4827	DONSON
ENSG00000249209	21	34956993	35284635	101	15	27865	-0.1735	0.56887	AP000304.12
ENSG00000205758	21	34961647	35016232	8	2	27850	-0.5491	0.70853	CRYZL1
ENSG00000205726	21	35014706	35272165	89	14	27870	-0.074624	0.52974	ITSN1
ENSG00000241837	21	35275757	35288284	7	1	28170	-0.071785	0.52861	ATP5O
ENSG00000243927	21	35445524	35515334	24	2	28122	-0.46373	0.67858	MRPS6
ENSG00000198743	21	35445870	35478559	6	1	28154	-1.2135	0.88752	SLC5A3
ENSG00000272962	21	35445870	35478561	6	1	28154	-1.2135	0.88752	SLC5A3
ENSG00000159197	21	35736323	35743688	6	1	27311	1.1301	0.12922	KCNE2
ENSG00000180509	21	35818988	35884573	3	2	27762	1.4802	0.069411	KCNE1
ENSG00000159200	21	35885440	35987441	296	14	28040	-0.67741	0.75093	RCAN1
ENSG00000159212	21	36041688	36090525	40	2	27927	-1.4895	0.93183	CLIC6
ENSG00000159216	21	36160098	37376965	729	52	27983	-0.14667	0.5583	RUNX1
ENSG00000268098	21	37402368	37417818	13	2	28108	0.75311	0.22569	AP000688.1
ENSG00000185917	21	37406839	37451687	45	4	28096	0.91989	0.17881	SETD4
ENSG00000159228	21	37442239	37445464	7	2	28188	1.1721	0.12058	CBR1
ENSG00000159231	21	37507210	37518864	24	3	28160	-0.90955	0.81847	CBR3
ENSG00000142197	21	37529080	37666572	96	13	28041	0.44203	0.32924	DOPEY2
ENSG00000159259	21	37757676	37791313	6	1	28117	1.2139	0.11238	CHAF1B
ENSG00000159261	21	37832919	37948867	103	9	28038	-1.701	0.95553	CLDN14
ENSG00000159263	21	38071433	38122218	1	1	27800	-0.20966	0.58303	SIM2
ENSG00000159267	21	38123189	38362536	124	17	27952	-0.97604	0.83548	HLCS
ENSG00000183145	21	38378450	38391959	7	1	28015	-0.53335	0.7031	RIPPLY3
ENSG00000185808	21	38431470	38445470	6	1	27315	1.4803	0.069402	PIGP
ENSG00000182670	21	38445526	38575413	156	3	28113	0.90577	0.18253	TTC3
ENSG00000157538	21	38595721	38640262	12	2	27572	0.28541	0.38766	DSCR3
ENSG00000157540	21	38738092	38889753	63	5	28040	0.7452	0.22807	DYRK1A
ENSG00000157542	21	38979678	39288749	270	24	27940	0.44864	0.32685	KCNJ6
ENSG00000184029	21	39323728	39493454	103	11	28042	0.27253	0.39261	DSCR4
ENSG00000198054	21	39493545	39560110	45	4	28156	-0.47303	0.6819	DSCR8
ENSG00000157551	21	39529128	39679279	178	9	28100	-0.65228	0.74289	KCNJ15
ENSG00000157554	21	39751949	40033704	279	31	27953	-0.078741	0.53138	ERG
ENSG00000157557	21	40177231	40196879	2	1	28030	1.568	0.058445	ETS2
ENSG00000183527	21	40546695	40555777	8	1	28110	-0.97268	0.83464	PSMG1
ENSG00000185658	21	40556102	40693485	139	6	28059	-1.5088	0.93433	BRWD1
ENSG00000182093	21	40752170	40800454	27	2	27943	0.43874	0.33043	WRB
ENSG00000157578	21	40777770	40817731	18	2	28006	-1.2459	0.8936	LCA5L
ENSG00000185437	21	40817781	40887433	76	4	27982	-0.98765	0.83834	SH3BGR
ENSG00000183778	21	40928369	41045064	78	8	27847	0.16361	0.43502	B3GALT5
ENSG00000184809	21	40969074	40984748	4	2	28176	0.24757	0.40223	C21orf88
ENSG00000183067	21	41117334	41174023	134	5	28114	0.47344	0.31795	IGSF5
ENSG00000183036	21	41239243	41301322	37	7	28088	1.2694	0.10215	PCP4
ENSG00000171587	21	41382926	42219065	798	81	27962	1.2843	0.099523	DSCAM
ENSG00000182240	21	42539728	42654445	66	11	28023	0.063802	0.47456	BACE2
ENSG00000183844	21	42676139	42729358	49	8	27912	-2.039	0.97928	FAM3B
ENSG00000183486	21	42733870	42781317	23	6	27854	1.2064	0.11383	MX2
ENSG00000157601	21	42792231	42831141	61	7	28032	-0.29273	0.61513	MX1
ENSG00000184012	21	42836478	42903043	58	9	27819	-0.84274	0.80031	TMPRSS2
ENSG00000183421	21	43159529	43187266	6	1	27998	0.69285	0.2442	RIPK4
ENSG00000141956	21	43218385	43299591	53	10	27890	0.45809	0.32344	PRDM15
ENSG00000157617	21	43305221	43373999	33	11	27878	1.15	0.12508	C2CD2
ENSG00000173276	21	43406940	43430496	20	2	28094	-1.5547	0.93999	ZBTB21
ENSG00000177398	21	43483068	43563563	108	17	27913	0.59402	0.27625	UMODL1
ENSG00000184385	21	43522244	43528644	19	3	28047	0.91	0.18141	C21orf128
ENSG00000160179	21	43619799	43717354	35	7	27922	-0.67334	0.74963	ABCG1
ENSG00000160183	21	43791999	43816955	1	1	28188	-0.63509	0.73732	TMPRSS3
ENSG00000160185	21	43824008	43867791	40	4	27971	0.87862	0.1898	UBASH3A
ENSG00000160188	21	43892596	43916464	1	1	28071	-0.78235	0.78299	RSPH1
ENSG00000160190	21	43916118	44001550	77	5	28048	0.031804	0.48731	SLC37A1
ENSG00000160191	21	44073746	44195619	13	3	28150	-0.90452	0.81714	PDE9A
ENSG00000160193	21	44263204	44299678	68	6	28098	-0.38371	0.6494	WDR4
ENSG00000160194	21	44299754	44333414	72	5	28132	0.064019	0.47448	NDUFV3
ENSG00000160199	21	44394620	44453691	109	7	28106	0.22838	0.40968	PKNOX1
ENSG00000160207	21	44949072	45079374	40	2	28129	0.49031	0.31196	HSF2BP
ENSG00000160208	21	45079429	45115958	13	1	28141	0.73042	0.23257	RRP1B
ENSG00000160209	21	45138975	45182188	1	1	27996	0.15318	0.43913	PDXK
ENSG00000160214	21	45209394	45225174	55	5	28103	0.50615	0.30638	RRP1
ENSG00000160216	21	45285067	45406417	56	6	27786	0.50615	0.30637	AGPAT3
ENSG00000160218	21	45432200	45526433	60	1	28153	-1.8073	0.96465	TRAPPC10
ENSG00000142182	21	45666222	45682099	4	1	27850	-1.0487	0.85285	DNMT3L
ENSG00000141959	21	45719934	45747259	12	1	28155	-1.708	0.95618	PFKL
ENSG00000142185	21	45770046	45862964	2	1	27543	0.29021	0.38583	TRPM2
ENSG00000160233	21	45875369	45878739	4	1	28155	0.44693	0.32746	LRRC3
ENSG00000175894	21	45917775	46131495	150	8	28009	0.51941	0.30174	TSPEAR
ENSG00000221859	21	46057273	46058370	1	1	27573	-0.47537	0.68274	KRTAP10-10
ENSG00000212933	21	46074130	46074576	1	1	27808	0.74318	0.22869	KRTAP12-4
ENSG00000205439	21	46077849	46078258	2	1	28049	0.54466	0.29299	KRTAP12-3
ENSG00000221864	21	46086106	46086844	5	2	28113	0.26923	0.39388	KRTAP12-2
ENSG00000187175	21	46101491	46102078	3	1	28006	1.218	0.11161	KRTAP12-1
ENSG00000184787	21	46188955	46221934	27	4	28017	0.99768	0.15922	UBE2G2
ENSG00000183255	21	46269500	46293752	30	6	28053	1.6972	0.044826	PTTG1IP
ENSG00000160255	21	46305868	46351904	3	2	28099	1.8032	0.035678	ITGB2
ENSG00000183250	21	46352729	46359828	11	2	27550	-0.75921	0.77614	C21orf67
ENSG00000160256	21	46359925	46396904	48	5	28079	-0.37815	0.64734	FAM207A
ENSG00000197381	21	46493768	46646478	135	5	28055	0.51821	0.30216	ADARB1
ENSG00000268805	21	46511596	46515493	4	1	28061	0.75594	0.22484	PRED57
ENSG00000267857	21	46520728	46534873	13	1	28088	0.8234	0.20514	PRED58
ENSG00000186866	21	46683843	46707813	1	1	28108	0.73476	0.23124	POFUT2
ENSG00000182871	21	46825052	46933634	48	6	27846	0.15428	0.4387	COL18A1
ENSG00000173638	21	46913486	46964325	2	1	28159	0.36069	0.35917	SLC19A1
ENSG00000183570	21	47063608	47362368	237	10	28069	-0.88298	0.81138	PCBP3
ENSG00000267883	21	47183565	47190005	5	1	28123	-1.0356	0.84981	PRED60
ENSG00000268040	21	47347679	47352477	9	3	28072	-0.23459	0.59274	PRED62
ENSG00000142156	21	47401651	47424964	4	1	27983	0.22636	0.41046	COL6A1
ENSG00000142173	21	47518011	47552763	3	1	28128	-1.5159	0.93523	COL6A2
ENSG00000160285	21	47608055	47648738	22	2	27945	-0.68943	0.75473	LSS
ENSG00000160294	21	47655047	47706211	20	3	28093	-0.95689	0.83069	MCM3AP
ENSG00000182362	21	47706251	47717665	16	1	28154	-0.082452	0.53286	YBEY
ENSG00000160298	21	47720095	47743789	4	1	28042	-1.1798	0.88095	C21orf58
ENSG00000160299	21	47744036	47865682	38	4	27914	-1.7231	0.95757	PCNT
ENSG00000160305	21	47878812	47989926	64	4	27968	-2.1501	0.98422	DIP2A
ENSG00000160307	21	48018875	48025121	1	1	28188	0.18349	0.42721	S100B
ENSG00000160310	21	48055079	48085036	10	1	28140	1.0308	0.15131	PRMT2
ENSG00000172967	22	17264302	17302589	32	7	28028	-0.28809	0.61336	XKR3
ENSG00000215568	22	17442826	17489112	10	2	27903	0.59086	0.27731	GAB4
ENSG00000177663	22	17565844	17596583	8	2	27780	-1.6482	0.95035	IL17RA
ENSG00000183307	22	17597189	17602257	3	1	27668	-1.2458	0.89358	CECR6
ENSG00000235478	22	17602476	17612994	7	2	27591	-0.77186	0.7799	AC006946.15
ENSG00000069998	22	17618401	17646177	23	5	27804	1.5614	0.059211	CECR5
ENSG00000093072	22	17660194	17702879	23	6	27926	0.66326	0.25358	CECR1
ENSG00000099954	22	17840837	18037850	143	18	27993	-0.61513	0.73076	CECR2
ENSG00000182902	22	18043139	18073760	2	1	27995	0.11564	0.45397	SLC25A18
ENSG00000131100	22	18074902	18111584	68	2	28130	1.1782	0.11937	ATP6V1E1
ENSG00000099968	22	18111621	18213388	88	5	28013	0.863	0.19407	BCL2L13
ENSG00000015475	22	18216906	18257536	34	5	28012	0.75006	0.22661	BID
ENSG00000243156	22	18270415	18507325	107	12	28005	-0.21607	0.58553	MICAL3
ENSG00000215193	22	18560689	18613905	10	3	27990	0.5412	0.29419	PEX26
ENSG00000183785	22	18593097	18629321	8	2	28070	-0.20526	0.58132	TUBA8
ENSG00000184979	22	18632666	18660164	9	2	28092	0.10417	0.45852	USP18
ENSG00000070413	22	19023795	19109967	36	2	28126	-2.1073	0.98245	DGCR2
ENSG00000100056	22	19117792	19132197	1	1	27942	-1.6951	0.95497	DGCR14
ENSG00000100075	22	19163095	19166343	5	2	28132	1.6583	0.048627	SLC25A1
ENSG00000070371	22	19166986	19279239	171	9	28136	1.716	0.043078	CLTCL1
ENSG00000100084	22	19318221	19435224	84	5	28089	1.7226	0.04248	HIRA
